C;() C is the third letter of the English alphabet. It is from the Latin letter C, which in old Latin represented the sounds of k, and g (in go); its original value being the latter. In Anglo-Saxon words, or Old English before the Norman Conquest, it always has the sound of k. The Latin C was the same letter as the Greek /, /, and came from the Greek alphabet. The Greeks got it from the Ph/nicians. The English name of C is from the Latin name ce, and was derived, probably, through the French. Etymologically C is related to g, h, k, q, s (and other sibilant sounds). Examples of these relations are in L. acutus, E. acute, ague; E. acrid, eager, vinegar; L. cornu, E. horn; E. cat, kitten; E. coy, quiet; L. circare, OF. cerchier, E. search.
C;() The keynote of the normal or natural scale, which has neither flats nor sharps in its signature; also, the third note of the relative minor scale of the same.
C;() C after the clef is the mark of common time, in which each measure is a semibreve (four fourths or crotchets); for alla breve time it is written /.
Crayfish;(n.) Any crustacean of the family Astacidae, resembling the lobster, but smaller, and found in fresh waters. Crawfishes are esteemed very delicate food both in Europe and America. The North American species are numerous and mostly belong to the genus Cambarus. The blind crawfish of the Mammoth Cave is Cambarus pellucidus. The common European species is Astacus fluviatilis.
Crawford;(n.) A Crawford peach; a well-known freestone peach, with yellow flesh, first raised by Mr. William Crawford, of New Jersey.
Crawled;(imp. & p. p.) of Crawl
Crawling;(p. pr. & vb. n.) of Crawl
Crawl;(v. i.) To move slowly by drawing the body along the ground, as a worm; to move slowly on hands and knees; to creep.
Crawl;(v. i.) to move or advance in a feeble, slow, or timorous manner.
Crawl;(v. i.) To advance slowly and furtively
Crawl;(v. i.) To have a sensation as of insect creeping over the body; as, the flesh crawls. See Creep, v. i., 7.
Crawl;(n.) The act or motion of crawling; slow motion, as of a creeping animal.
Crawl;(n.) A pen or inclosure of stakes and hurdles on the seacoast, for holding fish.
Crawler;(n.) One who, or that which, crawls; a creeper; a reptile.
Crawly;(a.) Creepy.
Cray;(n.) Alt. of Crayer
Crayer;(n.) See Crare.
Crayfish;(n.) See Crawfish.
Crayon;(n.) An implement for drawing, made of clay and plumbago, or of some preparation of chalk, usually sold in small prisms or cylinders.
Crayon;(n.) A crayon drawing.
Crayon;(n.) A pencil of carbon used in producing electric light.
Crayoned;(imp. & p. p.) of Crayon
Crayoning;(p. pr. & vb. n.) of Crayon
Crayon;(v. t.) To sketch, as with a crayon; to sketch or plan.
Crazed;(imp. & p. p.) of Craze
Crazing;(p. pr. & vb. n.) of Craze
Craze;(v. t.) To break into pieces
Craze;(v. t.) To weaken
Craze;(v. t.) To derange the intellect of
Craze;(v. i.) To be crazed, or to act or appear as one that is crazed; to rave; to become insane.
Craze;(v. i.) To crack, as the glazing of porcelain or pottery.
Craze;(n.) Craziness
Craze;(n.) A strong habitual desire or fancy
Craze;(n.) A temporary passion or infatuation, as for same new amusement, pursuit, or fashion; as, the bric-a-brac craze; the aesthetic craze.
Crazedness;(n.) A broken state
Craze-mill;(n.) Alt. of Crazing-mill
Crazing-mill;(n.) A mill for grinding tin ore.
Crazily;(adv.) In a crazy manner.
Craziness;(n.) The state of being broken down or weakened; as, the craziness of a ship, or of the limbs.
Craziness;(n.) The state of being broken in mind
Crazy;(a.) Characterized by weakness or feebleness
Crazy;(a.) Broken, weakened, or dissordered in intellect; shattered; demented; deranged.
Crazy;(a.) Inordinately desirous
Creable;(a.) Capable of being created.
Creaght;(n.) A drove or herd.
Creaght;(v. i.) To graze.
Creaked;(imp. & p. p.) of Creak
Creaking;(p. pr. & vb. n.) of Creak
Creak;(v. i.) To make a prolonged sharp grating or squeaking sound, as by the friction of hard substances; as, shoes creak.
Creak;(v. t.) To produce a creaking sound with.
Creak;(n.) The sound produced by anything that creaks
Creaking;(n.) A harsh grating or squeaking sound, or the act of making such a sound.
Cream;(n.) The rich, oily, and yellowish part of milk, which, when the milk stands unagitated, rises, and collects on the surface. It is the part of milk from which butter is obtained.
Cream;(n.) The part of any liquor that rises, and collects on the surface.
Cream;(n.) A delicacy of several kinds prepared for the table from cream, etc., or so as to resemble cream.
Cream;(n.) A cosmetic
Cream;(n.) The best or choicest part of a thing; the quintessence; as, the cream of a jest or story; the cream of a collection of books or pictures.
Creamed;(imp. & p. p.) of Cream
Creaming;(p. pr. & vb. n.) of Cream
Cream;(v. t.) To skim, or take off by skimming, as cream.
Cream;(v. t.) To take off the best or choicest part of.
Cream;(v. t.) To furnish with, or as with, cream.
Cream;(v. i.) To form or become covered with cream; to become thick like cream; to assume the appearance of cream; hence, to grow stiff or formal; to mantle.
Creamcake;(n.) A kind of cake filled with custard made of cream, eggs, etc.
Cream-colored;(a.) Of the color of cream
Creameries;(pl. ) of Creamery
Creamery;(n.) A place where butter and cheese are made, or where milk and cream are put up in cans for market.
Creamery;(n.) A place or apparatus in which milk is set for raising cream.
Creamery;(n.) An establishment where cream is sold.
Cream-faced;(a.) White or pale, as the effect of fear, or as the natural complexion.
Cream-fruit;(n.) A plant of Sierra Leone which yields a wholesome, creamy juice.
Creaminess;(n.) The quality of being creamy.
Creamlaid;() See under Laid.
Cream-slice;(n.) A wooden knife with a long thin blade, used in handling cream or ice cream.
Cream-white;(a.) As white as cream.
Creamy;(a.) Full of, or containing, cream; resembling cream, in nature, appearance, or taste; creamlike; unctuous.
Creance;(n.) Faith
Creance;(n.) A fine, small line, fastened to a hawk's leash, when it is first lured.
Creance;(v. i. & t.) To get on credit
Creant;(a.) Creative
Crease;(n.) See Creese.
Crease;(n.) A line or mark made by folding or doubling any pliable substance; hence, a similar mark, however produced.
Crease;(n.) One of the lines serving to define the limits of the bowler and the striker.
Creased;(imp. & p. p.) of Crease
Creasing;(p. pr. & vb. n.) of Crease
Crease;(v. t.) To make a crease or mark in, as by folding or doubling.
Creaser;(n.) A tool, or a sewing-machine attachment, for making lines or creases on leather or cloth, as guides to sew by.
Creaser;(n.) A tool for making creases or beads, as in sheet iron, or for rounding small tubes.
Creaser;(n.) A tool for making the band impression distinct on the back.
Creasing;(n.) A layer of tiles forming a corona for a wall.
Creasote;(n.) See Creosote.
Creasy;(a.) Full of creases.
Creat;(n.) An usher to a riding master.
Creatable;(a.) That may be created.
Create;(a.) Created
Created;(imp. & p. p.) of Create
Creating;(p. pr. & vb. n.) of Create
Create;(v. t.) To bring into being
Create;(v. t.) To effect by the agency, and under the laws, of causation; to be the occasion of; to cause; to produce; to form or fashion; to renew.
Create;(v. t.) To invest with a new form, office, or character; to constitute; to appoint; to make; as, to create one a peer.
Creatic;(a.) Relating to, or produced by, flesh or animal food; as, creatic nausea.
Creatin;(n.) A white, crystalline, nitrogenous substance found abundantly in muscle tissue.
Creatinin;(n.) A white, crystalline, nitrogenous body closely related to creatin but more basic in its properties, formed from the latter by the action of acids, and occurring naturally in muscle tissue and in urine.
Creation;(n.) The act of creating or causing to exist. Specifically, the act of bringing the universe or this world into existence.
Creation;(n.) That which is created; that which is produced or caused to exist, as the world or some original work of art or of the imagination; nature.
Creation;(n.) The act of constituting or investing with a new character
Creational;(a.) Of or pertaining to creation.
Creationism;(n.) The doctrine that a soul is specially created for each human being as soon as it is formed in the womb
Creative;(a.) Having the power to create
Creativeness;(n.) The quality of being creative.
Cretor;(n.) One who creates, produces, or constitutes. Specifically, the Supreme Being.
Creatorship;(n.) State or condition of a creator.
Creatress;(n.) She who creates.
Creatrix;(n.) A creatress.
Creatural;(a.) Belonging to a creature
Creature;(n.) Anything created; anything not self-existent; especially, any being created with life; an animal; a man.
Creature;(n.) A human being, in pity, contempt, or endearment; as, a poor creature; a pretty creature.
Creature;(n.) A person who owes his rise and fortune to another
Creature;(n.) A general term among farmers for horses, oxen, etc.
Cratureless;(a.) Without created beings
Creaturely;(a.) Creatural
Creatureship;(n.) The condition of being a creature.
Creaturize;(v. t.) To make like a creature
Creaze;(n.) The tin ore which collects in the central part of the washing pit or buddle.
Crebricostate;(a.) Marked with closely set ribs or ridges.
Crebrisulcate;(a.) Marked with closely set transverse furrows.
Crebritude;(n.) Frequency.
Crebrous;(a.) Frequent
Cr/che;(n.) A public nursery, where the young children of poor women are cared for during the day, while their mothers are at work.
Credence;(n.) Reliance of the mind on evidence of facts derived from other sources than personal knowledge
Credence;(n.) That which gives a claim to credit, belief, or confidence; as, a letter of credence.
Credence;(n.) The small table by the side of the altar or communion table, on which the bread and wine are placed before being consecrated.
Credence;(n.) A cupboard, sideboard, or cabinet, particularly one intended for the display of rich vessels or plate, and consisting chiefly of open shelves for that purpose.
Credence;(v. t.) To give credence to
Credenda;(pl. ) of Credendum
Credendum;(n.) A thing to be believed; an article of faith; -- distinguished from agendum, a practical duty.
Credent;(a.) Believing
Credent;(a.) Having credit or authority
Credential;(a.) Giving a title or claim to credit or confidence
Credential;(n.) That which gives a title to credit or confidence.
Credential;(n.) Testimonials showing that a person is entitled to credit, or has right to exercise official power, as the letters given by a government to an ambassador or envoy, or a certificate that one is a duly elected delegate.
Credibility;(n.) The quality of being credible; credibleness; as, the credibility of facts; the credibility of witnesses.
Credible;(a.) Capable of being credited or believed
Credibleness;(n.) The quality or state of being credible
Credibly;(adv.) In a manner inducing belief; as, I have been credibly informed of the event.
Credit;(n.) Reliance on the truth of something said or done
Credit;(n.) Reputation derived from the confidence of others
Credit;(n.) A ground of, or title to, belief or confidence; authority derived from character or reputation.
Credit;(n.) That which tends to procure, or add to, reputation or esteem; an honor.
Credit;(n.) Influence derived from the good opinion, confidence, or favor of others; interest.
Credit;(n.) Trust given or received; expectation of future playment for property transferred, or of fulfillment or promises given; mercantile reputation entitling one to be trusted; -- applied to individuals, corporations, communities, or nations; as, to buy goods on credit.
Credit;(n.) The time given for payment for lands or goods sold on trust; as, a long credit or a short credit.
Credit;(n.) The side of an account on which are entered all items reckoned as values received from the party or the category named at the head of the account; also, any one, or the sum, of these items; -- the opposite of debit; as, this sum is carried to one's credit, and that to his debit; A has several credits on the books of B.
Credited;(imp. & p. p.) of Credit
Crediting;(p. pr. & vb. n.) of Credit
Credit;(v. t.) To confide in the truth of
Credit;(v. t.) To bring honor or repute upon
Credit;(v. t.) To enter upon the credit side of an account; to give credit for; as, to credit the amount paid; to set to the credit of; as, to credit a man with the interest paid on a bond.
Creditable;(a.) Worthy of belief.
Creditable;(a.) Deserving or possessing reputation or esteem
Creditable;(a.) Bringing credit, reputation, or honor; honorable; as, such conduct is highly creditable to him.
Creditableness;(n.) The quality of being creditable.
Creditably;(adv.) In a creditable manner
Creditfoncier;() A company licensed for the purpose of carrying out improvements, by means of loans and advances upon real securities.
Creditmobilier;() A joint stock company, formed for general banking business, or for the construction of public works, by means of loans on personal estate, after the manner of the credit foncier on real estate. In practice, however, this distinction has not been strictly observed.
Creditor;(n.) One who credits, believes, or trusts.
Creditor;(n.) One who gives credit in business matters; hence, one to whom money is due; -- correlative to debtor.
Creditress;(n.) Alt. of Creditrix
Creditrix;(n.) A female creditor.
Credo;(n.) The creed, as sung or read in the Roman Catholic church.
Credulity;(n.) Readiness of belief
Credulous;(a.) Apt to believe on slight evidence
Credulous;(a.) Believed too readily.
Credulously;(adv.) With credulity.
Credulousness;(n.) Readiness to believe on slight evidence
Creed;(v. t.) A definite summary of what is believed; esp., a summary of the articles of Christian faith; a confession of faith for public use; esp., one which is brief and comprehensive.
Creed;(v. t.) Any summary of principles or opinions professed or adhered to.
Creed;(v. t.) To believe
Creedless;(a.) Without a creed.
Creek;(n.) A small inlet or bay, narrower and extending further into the land than a cove; a recess in the shore of the sea, or of a river.
Creek;(n.) A stream of water smaller than a river and larger than a brook.
Creek;(n.) Any turn or winding.
Creekfish;(n.) The chub sucker.
Creeks;(n. pl.) A tribe or confederacy of North American Indians, including the Muskogees, Seminoles, Uchees, and other subordinate tribes. They formerly inhabited Georgia, Florida, and Alabama.
Creeky;(a.) Containing, or abounding in, creeks; characterized by creeks; like a creek; winding.
Creel;(n.) An osier basket, such as anglers use.
Creel;(n.) A bar or set of bars with skewers for holding paying-off bobbins, as in the roving machine, throstle, and mule.
Crept;(imp.) of Creep
Crope;() of Creep
Crept;(p. p.) of Creep
Creeping;(p. pr. & vb. n.) of Creep
Creep;(v. t.) To move along the ground, or on any other surface, on the belly, as a worm or reptile; to move as a child on the hands and knees; to crawl.
Creep;(v. t.) To move slowly, feebly, or timorously, as from unwillingness, fear, or weakness.
Creep;(v. t.) To move in a stealthy or secret manner; to move imperceptibly or clandestinely; to steal in; to insinuate itself or one's self; as, age creeps upon us.
Creep;(v. t.) To slip, or to become slightly displaced; as, the collodion on a negative, or a coat of varnish, may creep in drying; the quicksilver on a mirror may creep.
Creep;(v. t.) To move or behave with servility or exaggerated humility; to fawn; as, a creeping sycophant.
Creep;(v. t.) To grow, as a vine, clinging to the ground or to some other support by means of roots or rootlets, or by tendrils, along its length.
Creep;(v. t.) To have a sensation as of insects creeping on the skin of the body; to crawl; as, the sight made my flesh creep. See Crawl, v. i., 4.
Creep;(v. i.) To drag in deep water with creepers, as for recovering a submarine cable.
Creep;(n.) The act or process of creeping.
Creep;(n.) A distressing sensation, or sound, like that occasioned by the creeping of insects.
Creep;(n.) A slow rising of the floor of a gallery, occasioned by the pressure of incumbent strata upon the pillars or sides; a gradual movement of mining ground.
Creeper;(n.) One who, or that which, creeps; any creeping thing.
Creeper;(n.) A plant that clings by rootlets, or by tendrils, to the ground, or to trees, etc.; as, the Virginia creeper (Ampelopsis quinquefolia).
Creeper;(n.) A small bird of the genus Certhia, allied to the wrens. The brown or common European creeper is C. familiaris, a variety of which (var. Americana) inhabits America; -- called also tree creeper and creeptree. The American black and white creeper is Mniotilta varia.
Creeper;(n.) A kind of patten mounted on short pieces of iron instead of rings; also, a fixture with iron points worn on a shoe to prevent one from slipping.
Creeper;(n.) A spurlike device strapped to the boot, which enables one to climb a tree or pole; -- called often telegraph creepers.
Creeper;(n.) A small, low iron, or dog, between the andirons.
Creeper;(n.) An instrument with iron hooks or claws for dragging at the bottom of a well, or any other body of water, and bringing up what may lie there.
Creeper;(n.) Any device for causing material to move steadily from one part of a machine to another, as an apron in a carding machine, or an inner spiral in a grain screen.
Creeper;(n.) Crockets. See Crocket.
Creephole;(n.) A hole or retreat into which an animal may creep, to escape notice or danger.
Creephole;(n.) A subterfuge
Creepie;(n.) A low stool.
Creepiness;(n.) An uneasy sensation as of insects creeping on the skin.
Creeping;(a.) Crawling, or moving close to the ground.
Creeping;(a.) Growing along, and clinging to, the ground, or to a wall, etc., by means of rootlets or tendrils.
Creepingly;(adv.) by creeping slowly
Creeple;(n.) A creeping creature
Creeple;(n.) One who is lame
Creepy;(a.) Crawly
Crees;(n. pl.) An Algonquin tribe of Indians, inhabiting a large part of British America east of the Rocky Mountains and south of Hudson's Bay.
Creese;(n.) A dagger or short sword used by the Malays, commonly having a serpentine blade.
Cremaillere;(n.) An indented or zigzaged line of intrenchment.
Cremaster;(n.) A thin muscle which serves to draw up the testicle.
Cremaster;(n.) The apex of the last abdominal segment of an insect.
Cremasteric;(a.) Of or pertaining to the cremaster; as, the cremasteric artery.
Cremate;(v. t.) To burn; to reduce to ashes by the action of fire, either directly or in an oven or retort; to incremate or incinerate; as, to cremate a corpse, instead of burying it.
Cremation;(n.) A burning; esp., the act or practice of cremating the dead.
Cremationist;(n.) One who advocates the practice of cremation.
Cremator;(n.) One who, or that which, cremates or consumes to ashes.
Crematoriums;(pl. ) of Crematory
Crematories;(pl. ) of Crematory
Crematorium;(n.) Alt. of Crematory
Crematory;(n.) A furnace for cremating corpses
Crematory;(a.) Pertaining to, or employed in, cremation.
Cremocarp;(n.) The peculiar fruit of fennel, carrot, parsnip, and the like, consisting of a pair of carpels pendent from a supporting axis.
Cremona;(n.) A superior kind of violin, formerly made at Cremona, in Italy.
Cremor;(n.) Cream
Cremosin;(n.) See Crimson.
Crems;(n.) See Krems.
Crenate;(a.) Alt. of Crenated
Crenated;(a.) Having the margin cut into rounded teeth notches, or scallops.
Crenation;(n.) A rounded tooth on the edge of a leaf.
Crenation;(n.) The condition of being crenate.
Crenature;(n.) A rounded tooth or notch of a crenate leaf, or any part that is crenate; -- called also crenelle.
Crenature;(n.) The state of being crenated or notched.
Crenel;(n.) See Crenelle.
Crenelated;(imp. & p. p.) of Crenelate
Crenelating;(p. pr. & vb. n.) of Crenelate
Crenelate;(v. t.) To furnish with crenelles.
Crenelate;(v. t.) To indent; to notch; as, a crenelated leaf.
Crenelation;(n.) The act of crenelating, or the state of being crenelated; an indentation or an embrasure.
Crenelle;(n.) Alt. of Crenel
Crenel;(n.) An embrasure or indentation in a battlement; a loophole in a fortress; an indentation; a notch. See Merlon, and Illust. of Battlement.
Crenel;(n.) Same as Crenature.
Crenelled;(a.) Same as Crenate.
Crengle;(n.) Alt. of Crenkle
Crenkle;(n.) See Cringle.
Crenulate;(a.) Alt. of Crenulated
Crenulated;(a.) Minutely crenate.
Crenulation;(n.) A minute crenation.
Crenulation;(n.) The state of being minutely scalloped.
Creole;(n.) One born of European parents in the American colonies of France or Spain or in the States which were once such colonies, esp. a person of French or Spanish descent, who is a native inhabitant of Louisiana, or one of the States adjoining, bordering on the Gulf of of Mexico.
Creole;(a.) Of or pertaining to a Creole or the Creoles.
Creolean;(a.) Alt. of Creolian
Creolian;(a.) Pertaining to, or characteristic of, the Creoles.
Creolian;(n. ) A Creole.
Creosol;(n.) A colorless liquid resembling phenol or carbolic acid, homologous with pyrocatechin, and obtained from beechwood tar and gum guaiacum.
Creosote;(n.) Wood-tar oil; an oily antiseptic liquid, of a burning smoky taste, colorless when pure, but usually colored yellow or brown by impurity or exposure. It is a complex mixture of various phenols and their ethers, and is obtained by the distillation of wood tar, especially that of beechwood.
Creosoted;(imp. & p. p.) of Creosote
Creosoting;(p. pr. & vb. n.) of Creosote
Creosote;(v. t.) To saturate or impregnate with creosote, as timber, for the prevention of decay.
Crepance;(n.) Alt. of Crepane
Crepane;(n.) An injury in a horse's leg, caused by the shoe of one hind foot striking and cutting the other leg. It sometimes forms an ulcer.
Crepe;(n.) Same as Crape.
Crepitant;(a.) Having a crackling sound
Crepitated;(imp. & p. p.) of Crepitate
Crepitating;(p. pr. & vb. n.) of Crepitate
Crepitate;(v.) To make a series of small, sharp, rapidly repeated explosions or sounds, as salt in fire; to crackle; to snap.
Crepitation;(n.) The act of crepitating or crackling.
Crepitation;(n.) A grating or crackling sensation or sound, as that produced by rubbing two fragments of a broken bone together, or by pressing upon cellular tissue containing air.
Crepitation;(n.) A crepitant rale.
Crepitus;(n.) The noise produced by a sudden discharge of wind from the bowels.
Crepitus;(n.) Same as Crepitation, 2.
Crepon;(n.) A thin stuff made of the finest wool or silk, or of wool and silk.
Crept;() imp. & p. p. of Creep.
Crepuscle;(n.) Alt. of Crepuscule
Crepuscule;(n.) Twilight.
Crepuscular;(a.) Alt. of Crepusculous
Crepusculous;(a.) Pertaining to twilight; glimmering; hence, imperfectly clear or luminous.
Crepusculous;(a.) Flying in the twilight or evening, or before sunrise; -- said certain birds and insects.
Crepusculine;(a.) Crepuscular.
Crescence;(n.) Increase
Crescendo;(a. & adv.) With a constantly increasing volume of voice; with gradually increasing strength and fullness of tone; -- a direction for the performance of music, indicated by the mark, or by writing the word on the score.
Crescendo;(n.) A gradual increase in the strength and fullness of tone with which a passage is performed.
Crescendo;(n.) A passage to be performed with constantly increasing volume of tone.
Crescent;(n.) The increasing moon; the moon in her first quarter, or when defined by a concave and a convex edge; also, applied improperly to the old or decreasing moon in a like state.
Crescent;(n.) Anything having the shape of a crescent or new moon.
Crescent;(n.) A representation of the increasing moon, often used as an emblem or badge
Crescent;(n.) A symbol of Artemis, or Diana.
Crescent;(n.) The ancient symbol of Byzantium or Constantinople.
Crescent;(n.) The emblem of the Turkish Empire, adopted after the taking of Constantinople.
Crescent;(n.) Any one of three orders of knighthood; the first instituted by Charles I., king of Naples and Sicily, in 1268; the second by Rene of Anjou, in 1448; and the third by the Sultan Selim III., in 1801, to be conferred upon foreigners to whom Turkey might be indebted for valuable services.
Crescent;(n.) The emblem of the increasing moon with horns directed upward, when used in a coat of arms; -- often used as a mark of cadency to distinguish a second son and his descendants.
Crescent;(a.) Shaped like a crescent.
Crescent;(a.) Increasing
Crescent;(v. t.) To form into a crescent, or something resembling a crescent.
Crescent;(v. t.) To adorn with crescents.
Crescentic;(a.) Crescent-shaped.
Crescentwise;(adv.) In the form of a crescent
Crescive;(a.) Increasing
Cresol;(n.) Any one of three metameric substances, CH3.C6H4.OH, homologous with and resembling phenol. They are obtained from coal tar and wood tar, and are colorless, oily liquids or solids. [Called also cresylic acid.]
Cresorcin;(n.) Same as Isorcin.
Cresses;(pl. ) of Cress
Cress;(n.) A plant of various species, chiefly cruciferous. The leaves have a moderately pungent taste, and are used as a salad and antiscorbutic.
Cresselle;(n.) A wooden rattle sometimes used as a substitute for a bell, in the Roman Catholic church, during the latter part of Holy Week, or the last week of Lent.
Cresset;(n.) An open frame or basket of iron, filled with combustible material, to be burned as a beacon; an open lamp or firrepan carried on a pole in nocturnal processions.
Cresset;(n.) A small furnace or iron cage to hold fire for charring the inside of a cask, and making the staves flexible.
Cressy;(a.) Abounding in cresses.
Crest;(n.) A tuft, or other excrescence or natural ornament, growing on an animal's head; the comb of a cock; the swelling on the head of a serpent; the lengthened feathers of the crown or nape of bird, etc.
Crest;(n.) The plume of feathers, or other decoration, worn on a helmet; the distinctive ornament of a helmet, indicating the rank of the wearer; hence, also, the helmet.
Crest;(n.) A bearing worn, not upon the shield, but usually above it, or separately as an ornament for plate, liveries, and the like. It is a relic of the ancient cognizance. See Cognizance, 4.
Crest;(n.) The upper curve of a horse's neck.
Crest;(n.) The ridge or top of a wave.
Crest;(n.) The summit of a hill or mountain ridge.
Crest;(n.) The helm or head, as typical of a high spirit; pride; courage.
Crest;(n.) The ornamental finishing which surmounts the ridge of a roof, canopy, etc.
Crest;(n.) The top line of a slope or embankment.
Crested;(imp. & p. p.) of Crest
Cresting;(p. pr. & vb. n.) of Crest
Crest;(v. t.) To furnish with, or surmount as, a crest; to serve as a crest for.
Crest;(v. t.) To mark with lines or streaks, like, or regarded as like, waving plumes.
Crest;(v. i.) To form a crest.
Crested;(a.) Having a crest.
Crested;(a.) Having a crest of feathers or hair upon the head.
Crested;(a.) Bearing any elevated appendage like a crest, as an elevated line or ridge, or a tuft.
Crestfallen;(a.) With hanging head; hence, dispirited; dejected; cowed.
Crestfallen;(a.) Having the crest, or upper part of the neck, hanging to one side; -- said of a horse.
Cresting;(n.) An ornamental finish on the top of a wall or ridge of a roof.
Crestless;(a.) Without a crest or escutcheon
Cresylic;(a.) Pertaining to, or derived from, cresol, creosote, etc.
Cretaceous;(a.) Having the qualities of chalk; abounding with chalk; chalky; as, cretaceous rocks and formations. See Chalk.
Cretaceously;(adv.) In a chalky manner
Cretan;(a.) Pertaining to Crete, or Candia.
Cretan;(n.) A native or inhabitant of Crete or Candia.
Crete;(n.) A Cretan
Cretian;(a. & n.) See Cretan.
Cretic;(n.) A poetic foot, composed of one short syllable between two long ones (- / -).
Creticism;(n.) Falsehood
Cretin;(n.) One afflicted with cretinism.
Cretinism;(n.) A condition of endemic or inherited idiocy, accompanied by physical degeneracy and deformity (usually with goiter), frequent in certain mountain valleys, esp. of the Alps.
Cretinous;(a.) Having the characteristics of a cretin.
Cretism;(n.) A Cretan practice
Cretonne;(n.) A strong white fabric with warp of hemp and weft of flax.
Cretonne;(n.) A fabric with cotton warp and woolen weft.
Cretonne;(n.) A kind of chintz with a glossy surface.
Cretose;(a.) Chalky
Creutzer;(n.) See Kreutzer.
Creux;(n.) Used in English only in the expression en creux. Thus, engraving en creux is engraving in intaglio, or by sinking or hollowing out the design.
Crevalle;(n.) The cavally or jurel.
Crevalle;(n.) The pompano (Trachynotus Carolinus).
Crevasse;(n.) A deep crevice or fissure, as in embankment; one of the clefts or fissure by which the mass of a glacier is divided.
Crevasse;(n.) A breach in the levee or embankment of a river, caused by the pressure of the water, as on the lower Mississippi.
Crevet;(n.) A crucible or melting pot
Crevice;(n.) A narrow opening resulting from a split or crack or the separation of a junction
Crevice;(v. t.) To crack
Creviced;(a.) Having a crevice or crevices; as, a creviced structure for storing ears of corn.
Crevis;(n.) The crawfish.
Crew;(n.) The Manx shearwater.
Crew;(n.) A company of people associated together
Crew;(n.) The company of seamen who man a ship, vessel, or at; the company belonging to a vessel or a boat.
Crew;(n.) In an extended sense, any small body of men associated for a purpose; a gang; as (Naut.), the carpenter's crew; the boatswain's crew.
Crew;() imp. of Crow
Crewel;(n.) Worsted yarn,, slackly twisted, used for embroidery.
Crewelwork;(n.) Embroidery in crewels, commonly done upon some plain material, such as linen.
Crewet;(n.) See Cruet.
Crib;(n.) A manger or rack
Crib;(n.) A stall for oxen or other cattle.
Crib;(n.) A small inclosed bedstead or cot for a child.
Crib;(n.) A box or bin, or similar wooden structure, for storing grain, salt, etc.; as, a crib for corn or oats.
Crib;(n.) A hovel
Crib;(n.) A structure or frame of timber for a foundation, or for supporting a roof, or for lining a shaft.
Crib;(n.) A structure of logs to be anchored with stones; -- used for docks, pier, dams, etc.
Crib;(n.) A small raft of timber.
Crib;(n.) A small theft; anything purloined;; a plagiaris/; hence, a translation or key, etc., to aid a student in preparing or reciting his lessons.
Crib;(n.) A miner's luncheon.
Crib;(n.) The discarded cards which the dealer can use in scoring points in cribbage.
Cribbed;(imp. & p. p.) of Crib
Cribbing;(p. pr. & vb. n.) of Crib
Crib;(v. t.) To shut up or confine in a narrow habitation
Crib;(v. t.) To pilfer or purloin; hence, to steal from an author; to appropriate; to plagiarize; as, to crib a line from Milton.
Crib;(v. i.) To crowd together, or to be confined, as in a crib or in narrow accommodations.
Crib;(v. i.) To make notes for dishonest use in recitation or examination.
Crib;(v. i.) To seize the manger or other solid object with the teeth and draw in wind
Cribbage;(v. t.) A game of cards, played by two or four persons, in which there is a crib. (See Crib, 11.) It is characterized by a great variety of chances.
Criber;(n.) Alt. of Crib-biter
Crib-biter;(n.) A horse that has the habit of cribbing.
Cribbing;(n.) The act of inclosing or confining in a crib or in close quarters.
Cribbing;(n.) Purloining
Cribbing;(n.) A framework of timbers and plank backing for a shaft lining, to prevent caving, percolation of water, etc.
Cribbing;(n.) A vicious habit of a horse
Crib-biting;(n.) Same as Cribbing, 4.
Cribble;(n.) A coarse sieve or screen.
Cribble;(n.) Coarse flour or meal.
Cribbled;(imp. & p. p.) of Cribble
Cribbling;(p. pr. & vb. n.) of Cribble
Cribble;(v. t.) To cause to pass through a sieve or riddle
Cribble;(a.) Coarse; as, cribble bread.
Cribellum;(n.) A peculiar perforated organ of certain spiders (Ciniflonidae), used for spinning a special kind of silk.
Cribrate;(a.) Cribriform.
Cribration;(n.) The act or process of separating the finer parts of drugs from the coarser by sifting.
Cribriform;(a.) Resembling, or having the form of, a sieve; pierced with holes; as, the cribriform plate of the ethmoid bone; a cribriform compress.
Cribrose;(a.) Perforated like a sieve
Cric;(n.) The ring which turns inward and condenses the flame of a lamp.
Crick;(n.) The creaking of a door, or a noise resembling it.
Crick;(n.) A painful, spasmodic affection of the muscles of some part of the body, as of the neck or back, rendering it difficult to move the part.
Crick;(n.) A small jackscrew.
Cricket;(n.) An orthopterous insect of the genus Gryllus, and allied genera. The males make chirping, musical notes by rubbing together the basal parts of the veins of the front wings.
Cricket;(n.) A low stool.
Cricket;(n.) A game much played in England, and sometimes in America, with a ball, bats, and wickets, the players being arranged in two contesting parties or sides.
Cricket;(n.) A small false roof, or the raising of a portion of a roof, so as to throw off water from behind an obstacle, such as a chimney.
Cricket;(v. i.) To play at cricket.
Cricketer;(n.) One who plays at cricket.
Cricoid;(a.) Resembling a ring; -- said esp. of the cartilage at the larynx, and the adjoining parts.
Cricothyroid;(a.) Of or pertaining both to the cricoid and the thyroid cartilages.
Cried;() imp. & p. p. of Cry.
Crier;(n.) One who cries
Crier;(n.) an officer who proclaims the orders or directions of a court, or who gives public notice by loud proclamation; as, a town-crier.
